station_complex_id,netRidership,total_spending,avg_fare_per_ride,Metrocard - Fair Fare_pct,Metrocard - Full Fare_pct,Metrocard - Other_pct,Metrocard - Seniors & Disability_pct,Metrocard - Students_pct,Metrocard - Unlimited 30-Day_pct,Metrocard - Unlimited 7-Day_pct,OMNY - Full Fare_pct,OMNY - Other_pct,OMNY - Seniors & Disability_pct,Latitude,Longitude,MEAN_Median_Inc,Male_Total_pct,Female_Tot_pct,White_Alon_pct,Black_Alon_pct,Hispanic_L_pct,Non_Hispan_pct
288,451004,1062346.78,2.3555152060735605,0.04783549591577902,0.11764418940851966,0.03720144388963291,0.01339677696871868,0.08075538132699488,0.1045822210002572,0.07366010057560465,0.5245075431703489,4.4345504696188944e-05,0.00037250223944798713,40.694568,-73.949046,68505.0,0.47560840585486835,0.5243915941451317,0.41934055227086514,0.3137359108926238,0.7679532319139042,0.23204676808609578
289,684385,1682827.67,2.458890346807718,0.027746078596111837,0.11068623654814176,0.04185071268365029,0.01222265245439336,0.053241961761289334,0.1084623421027638,0.07128882135055561,0.5740438495875859,8.328645426185554e-05,0.00037405846124622836,40.689627,-73.953522,98001.72727,0.43744856835397633,0.5625514316460237,0.431456122212141,0.31652353723123666,0.8622159390627308,0.13778406093726922
290,434675,1062874.74,2.4452170932305743,0.02933456030367516,0.12105596135043423,0.038033013170759765,0.013923045953873584,0.06380629205728418,0.10096738942888366,0.05862540978892276,0.5732328751365963,7.361822050957612e-05,0.0009478345890607926,40.688873,-73.96007,118245.0,0.44605992252243415,0.5539400774775658,0.4922277251998235,0.2667582013435983,0.869391457853185,0.13060854214681508
291,340120,831160.59,2.443727478536987,0.010352228625191109,0.12404151475949665,0.05578619310831471,0.023041867576149594,0.0692314477243326,0.09792426202516759,0.04052393272962484,0.5768199459014466,7.350346936375396e-05,0.002205104080912619,40.688089,-73.966839,137022.7778,0.44640531929630145,0.5535946807036985,0.48920903172184516,0.2429145310984901,0.8714503393821859,0.12854966061781412
292,254688,571070.09,2.242233988252293,0.03644459102902375,0.11164640658374167,0.04946051639653223,0.017562664907651716,0.08639590400804122,0.14194229802739036,0.1367280751350672,0.4185670310340495,0.00023950873225279557,0.0010130041462495288,40.687119,-73.975375,148217.3333,0.4631375392796713,0.5368624607203287,0.4876319394085892,0.1985335589396503,0.8611983992694653,0.13880160073053474
293,468496,1090873.48,2.328458471363683,0.022548751750281752,0.2700492640278679,0.0599941088077593,0.02459359311498924,0.045084696560909805,0.13862018032171033,0.18586284621426863,0.2518121819609986,4.482428878795123e-05,0.0013895529524264882,40.889248,-73.898583,81293.4,0.4716212776787987,0.5283787223212013,0.43021973360481885,0.14575379655552728,0.5076779502842114,0.4923220497157886
294,383474,876203.98,2.284911050032075,0.04330671701340899,0.19548652581400563,0.05191225480736634,0.030567913339626676,0.08073559093967257,0.12357030724377663,0.09289026113895596,0.38074550034682925,1.8254171078091345e-05,0.0007666751852798365,40.884667,-73.90087,71285.22222,0.47346628101689753,0.5265337189831024,0.32909118587304004,0.13158776069416958,0.41878520322727963,0.5812147967727204
295,595319,1319457.01,2.2163865255434483,0.05900366022250256,0.18755322776528213,0.04430733774665348,0.043842040989788666,0.07208404233696555,0.15040003762688575,0.12362615673277688,0.3175222023822522,6.21515523610031e-05,0.0015991426445317552,40.878856,-73.904834,58628.66667,0.4540590979782271,0.5459409020217729,0.26318299637117676,0.17909797822706067,0.36099533437014,0.63900466562986
296,370327,818412.61,2.209972834818957,0.07177440478280006,0.20675241070729383,0.03755059717492919,0.03357303140197717,0.08842725483154078,0.11511718022180398,0.132091367899181,0.3137200366162878,1.620189724216706e-05,0.0009775144669440792,40.874561,-73.909831,54750.0,0.4572206690446351,0.5427793309553649,0.3038899064879977,0.22278993540923553,0.3931360262219223,0.6068639737780777
297,139582,298734.52999999997,2.14020812139101,0.05103093522087375,0.18318264532676132,0.06719347766904042,0.050393317189895544,0.11346735252396441,0.13163588428307374,0.0687839406227164,0.33038643951225805,7.16424753908097e-06,0.003918843403877291,40.869444,-73.915279,61072.4,0.46261964735516375,0.5373803526448363,0.2774307304785894,0.1277581863979849,0.3248866498740554,0.6751133501259445
298,391873,816035.7,2.0823983790666873,0.08614270439657747,0.15911022193414703,0.046083807764250154,0.03093349120761063,0.1019794678377944,0.13081023699004524,0.18730558114491175,0.2556210813197133,5.86924845549451e-05,0.001954714920395128,40.864621,-73.918822,57859.85714,0.47004355942750464,0.5299564405724954,0.21100186683260735,0.12868699439950218,0.25334163036714374,0.7466583696328563
299,540151,1150903.18,2.1307063765502607,0.08337668540833952,0.19570268313860384,0.030484068343852,0.05593435909588245,0.09559734222467421,0.11763932678084461,0.14834925789270037,0.2719869073647924,1.8513341639652615e-06,0.000927518416146596,40.860531,-73.925536,53732.5,0.47111469541100337,0.5288853045889966,0.208147288498987,0.09591061979976002,0.24921811994728457,0.7507818800527154
3,1150439,2850272.77,2.4775522822157456,0.01666581192049296,0.15216799847710308,0.042250827727502285,0.022391452306467358,0.032849199305656364,0.13745970016663203,0.07745217260541411,0.5180205121697021,2.3469301718735196e-05,0.0007188560193108892,40.766779,-73.921479,103852.0,0.510054690786706,0.48994530921329404,0.5662038984714626,0.02964521105034357,0.7643808722479316,0.23561912775206845
30,449211,1077686.79,2.3990658955368414,0.024841332914821764,0.1668013472510691,0.04744318371544775,0.015631852292129978,0.07330408204607634,0.10453662087526797,0.06935048340312236,0.49606977567334726,6.233151013666183e-05,0.0019589903185808005,40.665414,-73.992872,110275.5556,0.5418899729742109,0.458110027025789,0.6082634785396913,0.08387155879254271,0.7466904860061381,0.2533095139938619
300,621610,1366468.67,2.198273306413989,0.0628496967552002,0.18845417544762794,0.0343800775405801,0.04168851852447676,0.09139653480478113,0.11366290761088142,0.14331976641302424,0.32305947459017714,8.043628641752868e-06,0.001180804684609321,40.855225,-73.929412,58212.28571,0.4999644355928587,0.5000355644071414,0.2619911326078194,0.0847144178106551,0.2956113521587595,0.7043886478412404
301,707045,1541279.21,2.179888422943377,0.06562524308919516,0.1869513255874803,0.035593208353075126,0.02828674271085999,0.09813943949819319,0.1099548119285194,0.1664561661563267,0.30782482020239166,1.4143371355429993e-05,0.0011540991026030875,40.849505,-73.933596,65255.4,0.5033184558312079,0.496681544168792,0.2946180153025736,0.07593322513331788,0.32541154648736376,0.6745884535126362
303,786759,1758344.69,2.2349216087772747,0.045325188526600904,0.15462041107886915,0.03581274570738943,0.04168875093897877,0.07284695821719231,0.1411207243895526,0.15139070541296637,0.35549895202978293,1.7794521575221892e-05,0.0016777691770923499,40.834041,-73.94489,43695.33333,0.47573328635602924,0.5242667136439707,0.18555447899233682,0.2601250770721395,0.45461111600458026,0.5453888839954197
304,684118,1550846.05,2.2669277083777946,0.04745964877404191,0.15235675716762312,0.034043834543163606,0.030456734072192224,0.06699575219479681,0.1387976927956873,0.15579914576140375,0.37290642842316674,2.338777813184275e-05,0.0011606184897926966,40.826551,-73.95036,66300.5,0.49952594095208697,0.5004740590479131,0.21255484752938064,0.31193085352677885,0.5269331686988733,0.4730668313011267
